ra,dec,pmra,pmdec
7.888797239015316620e+01,-6.902366857154977708e+01,2.203699816517166621e+00,3.801763189302585499e-01
7.872572639960647223e+01,-6.900728207392640456e+01,1.765949654898506305e+00,-9.132542061281412327e-01
7.869695524007657639e+01,-6.904772517497714546e+01,2.465411607620584977e+00,-9.946824589324243515e-02
7.881380995611013418e+01,-6.903485907335445404e+01,2.015119305885585188e+00,-2.963727259105412570e-01
7.862767761875407757e+01,-6.901362269448341635e+01,1.296204870460605951e+00,6.575007412773107296e-01
7.878857169229873136e+01,-6.902575491337876201e+01,1.574682921637361677e+00,1.541060787408251365e+00
7.872579336031577668e+01,-6.900179037400032200e+01,2.377651485336237158e+00,6.303020464652450139e-01
7.882061556963786586e+01,-6.907219109729889794e+01,1.025762587147762694e+00,3.773290708824383333e-01
7.871915440966820654e+01,-6.898268041145931306e+01,2.058728906607512954e+00,1.099211935442039545e+00
7.863078849471131093e+01,-6.897125346652578060e+01,1.597705358023243427e+00,4.753293344163537770e-01
7.880837023080098902e+01,-6.901934606153571394e+01,2.785464144894621352e+00,-5.043284649265473707e-01
7.875977716688957742e+01,-6.902298864949463564e+01,1.182275813630544903e+00,6.618191438473408628e-02
7.879609425903854003e+01,-6.903922359723601687e+01,1.858537710367679452e+00,5.818181940712925382e-01
7.861733803475928539e+01,-6.903092741437409074e+01,2.059394477018364977e+00,-2.171270365130522628e-01
7.872435564597796542e+01,-6.903737918290697451e+01,1.228997011209810752e+00,8.117856651390303879e-02
7.884975633025655384e+01,-6.904891596511063767e+01,1.384070860333971753e+00,2.929702666960284918e-01
7.865565475918474192e+01,-6.904029749454848286e+01,1.378492674911288463e+00,1.129732220541432852e+00
7.878267215780383026e+01,-6.900500102820122095e+01,2.238477221314072896e+00,4.962335056411024681e-01
7.866988818549118889e+01,-6.898940827756095473e+01,2.505067695681356899e+00,9.033914975140622250e-02
7.875600130729368686e+01,-6.900615865739617050e+01,2.630817547857126293e+00,1.379435352119835700e+00
7.884320346117664258e+01,-6.899529693868937841e+01,1.206647123811225075e+00,2.397595694211996364e-01
7.871589252544958981e+01,-6.904338521682898033e+01,2.054549976317591398e+00,-3.433238743446401231e-01
7.876620872534428486e+01,-6.903903840595386043e+01,1.358421394872641574e+00,1.341753801736219165e+00
7.872745012762629813e+01,-6.904137358281526815e+01,1.651752006670578421e+00,2.018305980933928101e+00
7.883958069374806144e+01,-6.901240721979843329e+01,2.691908579817226865e+00,1.413218999883982807e-01
7.882266896003682177e+01,-6.901333416837104551e+01,2.488091140381948119e+00,3.820903490158918392e-01
7.874721022872250842e+01,-6.908636075466502291e+01,1.304355020865872516e+00,9.830965485320045660e-01
7.880302916572742333e+01,-6.906040147629434500e+01,2.417460995168740023e+00,1.246341879759385263e+00
7.884026139946288936e+01,-6.902158447400951502e+01,2.939268326070623605e+00,6.624231019721391611e-01
7.874582729651383772e+01,-6.900690085459524425e+01,1.398931142367215941e+00,5.138696859840485853e-01
7.875367943073926824e+01,-6.905937147775233598e+01,1.439680345059082045e+00,-5.397947909596164662e-01
7.876982714643614258e+01,-6.903539039099159424e+01,7.435887885483982718e-01,6.718898383078764081e-04
7.884506015291678693e+01,-6.903083193442594734e+01,1.888687142946388731e+00,3.210406519510201617e-01
7.877842530708544189e+01,-6.901122363278173566e+01,3.033422127631813403e+00,-2.425005074559752893e-01
7.880642092286090872e+01,-6.903240176906044212e+01,1.737634477686857526e+00,3.949519447896344682e-01
7.880483867777357432e+01,-6.901840268698533976e+01,1.403339627787569155e+00,9.136090000895624730e-02
7.869886229131522271e+01,-6.901600180731840339e+01,1.804518606462097274e+00,9.148118249135321900e-01
7.865749425531370775e+01,-6.902692473721548083e+01,1.610759679411449596e+00,7.732541770101775125e-02
7.877309542621402727e+01,-6.902882954105477609e+01,3.268460347317874604e+00,1.315451806811198221e+00
7.874674484122652984e+01,-6.902375497491097178e+01,2.256864475795087088e+00,-2.383012895567049316e-01
7.876161801099235049e+01,-6.908102750332524522e+01,2.008259708170139657e+00,7.310857170171985997e-02
7.877415604176117370e+01,-6.902283170517914357e+01,1.686805241188457760e+00,7.355833157715587767e-01
7.878527730182651112e+01,-6.902814874626469077e+01,1.908524189264659832e+00,1.332533613456323707e-01
7.880511062511445175e+01,-6.901745048256563564e+01,2.268597877714790823e+00,9.257300774359950024e-02
7.878629813590765707e+01,-6.906427493227907632e+01,1.623763891368354972e+00,8.686845769926467842e-01
7.874008006335024845e+01,-6.899041766565493106e+01,2.251760891785887342e+00,-6.329846637780326413e-01
7.869331179313294911e+01,-6.900677673038698856e+01,1.651605710466856225e+00,5.122862308560598432e-01
7.875165107014188948e+01,-6.903585539777888869e+01,2.302254264675674289e+00,5.769997270427784652e-02
7.879180327147456353e+01,-6.897493090115925440e+01,1.919450248618401522e+00,1.169735652353876443e+00
7.866030285451792281e+01,-6.904481118287108643e+01,3.207871739788399790e+00,2.912209768440429114e-01
7.880761320686295335e+01,-6.899686273148546434e+01,1.641049950981665839e+00,-3.391562370118161862e-02
7.862075544156425622e+01,-6.907247377590702797e+01,1.863461664748774282e+00,7.792352690114129343e-02
7.863143004775817246e+01,-6.901514516475978667e+01,1.959739807662328470e+00,-4.070857732965171838e-01
7.884798996839586493e+01,-6.902726908592025268e+01,1.759657353114219891e+00,6.989616761878481022e-01
7.876064453034885560e+01,-6.907817091354482386e+01,2.103494867738799901e+00,4.487670538759823136e-01
7.883416287732416095e+01,-6.899924044451805116e+01,2.340073114058543347e+00,1.810626872597055348e-01
7.883573595693971470e+01,-6.905625522497516044e+01,2.536464517299275911e+00,-3.308396226290636344e-01
7.880984469424500105e+01,-6.898410720057219692e+01,1.185266706588492980e+00,-4.765094691325691967e-01
7.877235064655062047e+01,-6.899945733949996907e+01,2.727338286924279043e+00,1.004050381646941492e-01
7.884312991485420241e+01,-6.903360680963068319e+01,1.580743975882342722e+00,1.081926820302720471e-01
7.867832110283639224e+01,-6.904213382273903221e+01,2.075173697609014933e+00,6.092020525488983651e-01
7.862068053282749247e+01,-6.905853458169470116e+01,1.966222919204474007e+00,2.006272498476696087e-01
7.868434661041995071e+01,-6.900325900707008486e+01,2.765412911815527064e+00,-4.608918761070058823e-01
7.868649830521991362e+01,-6.906499062333102756e+01,2.060908686080495933e+00,-1.888432479415489973e-01
7.891774898476093369e+01,-6.902886526176664006e+01,1.665713235241574885e+00,-3.562205839599529855e-01
7.881885158354714349e+01,-6.901297984690584997e+01,1.023707438765496525e+00,-2.302668920456091284e-01
7.874898060022975699e+01,-6.901444406761919481e+01,1.680831018493392115e+00,-1.729716171291436622e-01
7.864382704309799976e+01,-6.902454509935859051e+01,2.146144346252347290e+00,2.761444106829336609e-01
7.867065685625060212e+01,-6.902632153174475604e+01,2.043174799705285594e+00,3.322613903812473013e-01
7.862626755212697560e+01,-6.903274618592212164e+01,1.871075847997906383e+00,2.283457582431852595e-01
7.877305839465567772e+01,-6.906061354542509889e+01,1.315413986398368262e+00,2.634522554061810573e-01
7.876823150540130314e+01,-6.903073545237097619e+01,1.828022060410555483e+00,2.544691958397474196e-01
7.876837133604338703e+01,-6.900083735039190458e+01,1.126867841380484681e+00,-2.537546627573818991e-01
7.885989418733994682e+01,-6.906073580968750036e+01,7.784437670489726679e-01,-7.677598344721386914e-02
7.881617972186444376e+01,-6.900522643483944307e+01,2.307650922640159141e+00,-3.473041165373335626e-01
7.873055447274614949e+01,-6.901273774225404622e+01,2.421528136497916872e+00,1.315826902575600421e+00
7.877677875843683353e+01,-6.898917351254537778e+01,1.990641372428502365e+00,4.407433324363281280e-01
7.877023221424094857e+01,-6.899032562485260200e+01,2.181998789274651962e+00,4.851803805237397960e-01
7.878020298120880227e+01,-6.904782073503268691e+01,1.806781943704120597e+00,6.000335323187970804e-01
7.881379258520419739e+01,-6.898483055561955268e+01,2.428687097075299395e+00,9.732537879556829585e-01
7.873576674469320835e+01,-6.900916373327879683e+01,2.057378565277281801e+00,2.550893554033856203e-02
7.876759720944836829e+01,-6.904369488074389949e+01,2.191683713324366067e+00,3.391192402390796889e-01
7.872799342883057250e+01,-6.897364284265420054e+01,2.050624046838593895e+00,4.486068540432811558e-01
7.878882445072756013e+01,-6.904721210164510126e+01,1.861461056278838289e+00,1.081290785888545103e-01
7.868399850809190355e+01,-6.900470714745279111e+01,3.039754287022947032e+00,2.696755420462308983e-01
7.880543469176278393e+01,-6.898891535559005206e+01,1.371050478533573758e+00,8.661389159326255971e-01
7.873746196404688646e+01,-6.905338047161524173e+01,7.928956103145542444e-01,-1.846197180613703970e-01
7.877226219203966195e+01,-6.902433414191857253e+01,1.173529524106686983e+00,-7.487374482287831312e-02
7.883825337643177988e+01,-6.901584094395154523e+01,2.176171093294398062e+00,4.186734003840037466e-01
7.890670307835772235e+01,-6.902739589095502026e+01,1.725354489895124077e+00,3.121571629059510800e-02
7.875937505324985466e+01,-6.903064882297157112e+01,8.051061262355605486e-01,4.687293124003022449e-01
7.869482860859453410e+01,-6.905007778715821587e+01,1.372772640487952334e+00,-2.251935107992592000e-02
7.875324559476193542e+01,-6.902709715324618855e+01,3.410262419677241752e+00,-2.865415222917090943e-01
7.876672607666340298e+01,-6.900267493182194301e+01,1.707382118558791406e+00,6.746409907078880774e-01
7.876274382692260190e+01,-6.904120386523950970e+01,2.411665084803361392e+00,2.961997187494762596e-01
7.883847214397412984e+01,-6.901348414852246549e+01,1.415073265825125493e+00,-3.827999070904308243e-01
7.860198849374391727e+01,-6.902744046685624824e+01,1.546899776916049296e+00,-9.382581962779801277e-03
7.874287049439180919e+01,-6.898784845778581598e+01,1.278749986816701156e+00,4.338252690787193222e-01
7.880648215547131485e+01,-6.902975585007550308e+01,1.264487632379548865e+00,1.157603492747551144e+00
7.881206658965091094e+01,-6.900539769094319809e+01,1.458563039821351603e+00,-5.868591755440841773e-01
7.870082322043145950e+01,-6.900791587261657867e+01,2.069950030307977862e+00,-7.102019181954688509e-01
7.877579650580206305e+01,-6.902611010673351188e+01,3.110314510266968036e+00,3.290331138778020970e-01
7.872769027419995780e+01,-6.902467044701387522e+01,2.087036818021602347e+00,-9.710873632595168337e-02
7.872015740382914828e+01,-6.901668596328991612e+01,1.741315384242863029e+00,1.103777363407612011e-01
7.880745897647420861e+01,-6.900342285321377744e+01,2.829090696873172828e+00,8.229925445727009903e-01
7.868421860644627941e+01,-6.899789812196890182e+01,1.880618495399791312e+00,1.265113145363496283e+00
7.884907734362955978e+01,-6.903352658548202214e+01,1.715105339335690982e+00,7.688047188005037169e-02
7.884487350877114409e+01,-6.905894672551966096e+01,2.195121930619986728e+00,9.423374941439628394e-01
7.868755727830968283e+01,-6.901808698223511840e+01,1.658007151050636452e+00,1.082624162533206480e+00
7.873901143045749507e+01,-6.902518464430413303e+01,8.768167997042681794e-01,1.688343745406229113e+00
7.873273399716374854e+01,-6.902547937321595839e+01,2.368973034114478349e+00,2.324958647884685092e-01
7.880348927288882521e+01,-6.903209496197175099e+01,2.281044576773878951e+00,6.545017197318738766e-01
7.879044201156260385e+01,-6.897895211753105116e+01,1.949238042251377090e+00,2.341316378938836928e-01
7.872324862110188803e+01,-6.901095943772365615e+01,2.909105928038658195e+00,-7.560760878334115143e-01
7.876258077414617276e+01,-6.900424512380416786e+01,1.936237438459696758e+00,6.228844857634302512e-02
7.885394766896861540e+01,-6.903474722481402637e+01,1.996984858162242915e+00,-4.041341924470434055e-01
7.877098956198571500e+01,-6.900110871100524434e+01,2.682097142520830424e+00,-2.971375743059376240e-01
7.872483108797658247e+01,-6.906218811043194705e+01,1.443651663297431664e+00,5.100445208399351227e-02
7.868268556441474004e+01,-6.900074778478278859e+01,1.520953435280048005e+00,9.216245710021582216e-01
7.869714915197100424e+01,-6.900084957622496518e+01,2.132916246220912360e+00,4.882751835099925497e-01
7.873020008344850851e+01,-6.903300257555817154e+01,2.059873818026534575e+00,3.084001459954461288e-01
7.878030069954803594e+01,-6.905327015595099738e+01,1.861273195888182519e+00,-1.009030047972621080e+00
7.879953081008531512e+01,-6.904145923920673056e+01,2.781954948297924446e+00,6.187572286061242544e-01
7.886748520251818206e+01,-6.902836343735302194e+01,1.153053895295049092e+00,7.226754673924296046e-01
7.865250888645782368e+01,-6.906742310063719970e+01,1.585996168830338560e+00,1.546204753727102310e-01
7.873171641639964946e+01,-6.904202451713122457e+01,3.170369104927235782e+00,-2.864466632228335752e-01
7.868568593255295696e+01,-6.908254399051146777e+01,2.345015868986782603e+00,1.314500483932708463e-01
7.877671485384989580e+01,-6.903921925504819512e+01,1.493795925273906811e+00,-7.454582687644592531e-02
7.872438621892847266e+01,-6.902979455937609998e+01,2.161985265767734532e+00,1.128014351131269466e+00
7.864463190952278637e+01,-6.906302776104770658e+01,2.482608124319710896e+00,-4.837404946236047998e-01
7.889238581195922961e+01,-6.905784672433750870e+01,1.609750248973245812e+00,6.673363780135839196e-01
7.877108317164156404e+01,-6.900776039458104094e+01,1.528857980566381780e+00,6.533527570133577100e-01
7.872170486528320055e+01,-6.900636248423656127e+01,2.299837104603060567e+00,-3.733271036713378677e-01
7.872658056196561915e+01,-6.903186500878234710e+01,2.584758451255482203e+00,9.407574593426936138e-01
7.866058402672035754e+01,-6.900082182303283673e+01,1.739837482552956116e+00,-4.811138065924842611e-01
7.881312504362225013e+01,-6.903552785182678520e+01,2.826568153339678702e+00,2.236885932427289392e-01
7.876757768124042514e+01,-6.903608351264689702e+01,1.032256215286896817e+00,1.533647236479918519e+00
7.877280795544184855e+01,-6.904086958893755366e+01,2.104957861258342167e+00,6.877053939860765519e-01
7.882617106076958180e+01,-6.904571268456361111e+01,8.296275402210073757e-01,-2.621869454997972637e-01
7.868643901521598139e+01,-6.904438808694348495e+01,2.124801050337177255e+00,-5.296582588464134878e-01
7.886419710850772447e+01,-6.902359122025758609e+01,1.657624400355222294e+00,4.627694735254120895e-01
7.873266321888992536e+01,-6.901333748549350844e+01,2.594989357308912226e+00,3.117440643001068157e-01
7.872240074230397511e+01,-6.903235682768359993e+01,1.333198369583357357e+00,1.431011338173363567e+00
7.889674028498340874e+01,-6.904516574764565462e+01,1.956036390602144959e+00,4.374451930384003484e-01
7.876848137471932887e+01,-6.904771807324148369e+01,2.548424404668755194e+00,3.949960686405100674e-01
7.879520805095145874e+01,-6.899746886347301711e+01,2.801394996340357046e+00,3.567727727479351740e-01
7.877056730986505784e+01,-6.907113937114716862e+01,2.555480953835682190e+00,8.727386955824244508e-01
7.871728640121524734e+01,-6.902188096385479810e+01,6.412962581182418687e-01,-5.150987169322885917e-01
7.875880148881564935e+01,-6.899065685469213349e+01,1.941208389972372439e+00,1.036530435354490742e-01
7.868419041392243685e+01,-6.899418414012187384e+01,2.377847403706841778e+00,2.707843526802773404e-01
7.872978884659832488e+01,-6.898322189582907527e+01,2.744391331772837894e+00,9.799132032137906068e-01
7.872665543577303993e+01,-6.903532844085442832e+01,3.122672144648566128e+00,2.971979945122793509e-01
7.867747624788776761e+01,-6.902311195391946796e+01,7.388052625361600789e-01,-7.758356752365864750e-01
7.866522935392144689e+01,-6.900692966049248867e+01,2.192011069239977239e+00,7.960223225279200454e-02
7.878179328437290962e+01,-6.896962984253600837e+01,2.221936276655916753e+00,9.639811073828037369e-01
7.871958374139201453e+01,-6.901887669424975513e+01,2.459582695768778748e+00,7.632121788617791669e-01
7.864614118360834993e+01,-6.902488085516642968e+01,1.857115154927190037e+00,-4.165607808580407134e-02
7.871595324447454800e+01,-6.902190399910632834e+01,7.926021086849440733e-01,1.511055929190615599e-01
7.868901504012136172e+01,-6.901073897226797271e+01,2.202978185694133728e+00,6.447051184452110562e-01
7.884329497068348758e+01,-6.899163251258019613e+01,1.615124959804357108e+00,-2.835760557074842869e-01
7.883986599758061686e+01,-6.898767672608195767e+01,1.900208555862597848e+00,7.051734767966462147e-01
7.883412050837475249e+01,-6.905071200403313014e+01,1.364013229152167161e+00,8.252568630699514962e-01
7.866449145920917374e+01,-6.901894543730060150e+01,1.878590075604274379e+00,1.608906716665210901e+00
7.887922000784486443e+01,-6.898667523760747144e+01,2.260957207197731744e+00,4.270264068685103442e-01
7.887105284124589843e+01,-6.904062589264135852e+01,2.348641398498440669e+00,-8.648469400142960728e-02
7.875554991533127236e+01,-6.899943679371835970e+01,1.905783277577766111e+00,-2.095480667220581961e-01
7.871345750521828677e+01,-6.905035423100265746e+01,1.974846324010468113e+00,2.808557316616217547e-01
7.867614468851215292e+01,-6.902604312775338258e+01,2.088180131006755591e+00,-5.090125105427143470e-01
7.878235619884389962e+01,-6.907617006190226050e+01,1.697009840295238270e+00,-2.342822754514740646e-01
7.875311998199198626e+01,-6.901763067008521091e+01,2.514112649940700273e+00,1.280676750150478549e+00
7.862341989256262309e+01,-6.903113795081772253e+01,1.354911433422995692e+00,4.305458331735294020e-01
7.867501520896166767e+01,-6.901640885049280882e+01,2.018885965698819618e+00,1.023766862582461967e-01
7.872061359581904583e+01,-6.907736752400970204e+01,1.775953036675991470e+00,-3.278486073329561212e-01
7.856201833412171709e+01,-6.903587584254847798e+01,1.883491911299259414e+00,1.984519702032355726e-02
7.867994372185667373e+01,-6.902049947501801341e+01,1.438176767968224024e+00,-9.334148675394766670e-01
7.882185518222571829e+01,-6.904187887737711549e+01,2.522676998499059575e+00,7.623616365956276120e-01
7.869653900377832656e+01,-6.896275263601282290e+01,2.180391124993992236e+00,-6.658222966541221810e-02
7.864219542076688185e+01,-6.901875452351012541e+01,2.512743305632056945e+00,6.881985334600044801e-01
7.882054484872314504e+01,-6.900953286344646642e+01,1.782917155368263007e+00,1.147516841173373603e+00
7.877641383304089118e+01,-6.904676069215703649e+01,1.747198417633036849e+00,5.792199346403443805e-01
7.868156272639981808e+01,-6.904162406113408679e+01,3.084569233780115827e+00,4.577216017919905067e-02
7.871954006679467852e+01,-6.906418412146703645e+01,2.531024142534113786e+00,1.831958106668335473e-01
7.866227991996201752e+01,-6.902506226981239479e+01,1.880751318114501247e+00,7.217207472843391036e-01
7.874455433342241406e+01,-6.905206947966907194e+01,1.096182024850745451e+00,1.122474051332178036e+00
7.868061389653551885e+01,-6.900309927760628170e+01,1.361207213485620793e+00,-4.206381200577395951e-01
7.879834718345279043e+01,-6.903154803404187589e+01,1.050025945283764139e+00,1.054865753826825125e+00
7.877439347208331810e+01,-6.907096797374924790e+01,2.701057083448196838e+00,7.270088296600663025e-02
7.870033670724194508e+01,-6.903375886840227338e+01,9.653894042307168410e-01,1.129760014253801959e-01
7.875430944951631318e+01,-6.907447475729554753e+01,2.879137127271064411e+00,5.450010937391236432e-02
7.874682397280614055e+01,-6.905833574961724253e+01,2.698546229077112724e+00,4.959497062532027822e-01
7.874578687430525292e+01,-6.905282961794812024e+01,4.791457785778562850e-01,-3.999066211967275963e-01
7.879103454848886656e+01,-6.902170984729951897e+01,1.862851860795067926e+00,1.017755025352381493e+00
7.857921142162966532e+01,-6.904621085502827782e+01,1.987999230104401827e+00,2.214421196140650694e-01
7.875655026069026121e+01,-6.901416745353664339e+01,1.232414916655454773e+00,-6.839677384994624632e-02
7.877118038789528498e+01,-6.900780549511129891e+01,2.108238710584924291e+00,7.801085681408396200e-01
7.894063940290055825e+01,-6.905729656765687707e+01,1.649078905417202146e+00,1.228533468588677291e-01
7.870456429533236076e+01,-6.903486383906452772e+01,1.259549767448961743e+00,4.420146663431800960e-01
7.880064209835518341e+01,-6.905999249509710580e+01,2.333816133271385151e+00,1.449762539734777311e+00
7.877939573979760723e+01,-6.902167807052597936e+01,1.189055885091640841e+00,9.089156971534829710e-01
7.870064881872151830e+01,-6.901766006494800365e+01,1.659403889770443952e+00,4.619736772724734042e-01
7.874488469689903525e+01,-6.898676219265495035e+01,2.275776618512171723e+00,4.210537397302173135e-01
7.865683177125404768e+01,-6.904730248965542216e+01,1.472130457189354757e+00,2.479184093377264642e-01
7.877879139253917629e+01,-6.904393577772248136e+01,2.470490818006001899e+00,5.375576203084031501e-01
7.872903255440533599e+01,-6.903650953919347444e+01,1.601700127258474993e+00,5.951622499222641860e-02
7.871323068498871578e+01,-6.902357706575465102e+01,1.141428365423915903e+00,1.200822901519819519e+00
7.870096705573901374e+01,-6.901525358250647457e+01,2.938461410273530916e+00,4.453220374703205087e-01
7.870232812445885884e+01,-6.902235412656568769e+01,1.911886546049342384e+00,9.124900390601814459e-02
7.873761668973057226e+01,-6.904575573179805303e+01,1.535151195358280596e+00,-1.105272283339769235e+00
7.870285824627461579e+01,-6.902616365264923104e+01,2.665821712318428460e+00,-5.433659925361300491e-02
7.875392316042710661e+01,-6.902285182617349335e+01,1.267447745324804087e+00,6.561845582245903197e-01
7.872387568443723183e+01,-6.902888740485849439e+01,1.672412750085392030e+00,1.598090183227898420e+00
7.873424500838702045e+01,-6.897900454251865199e+01,1.750531303895609847e+00,-2.849771231264559557e-01
7.878433124942851862e+01,-6.898332507241786971e+01,1.518115466793802160e+00,8.262792307210885534e-01
7.883653324603335477e+01,-6.901849648906978985e+01,2.161363779398350893e+00,-5.694539809561312005e-01
7.876021932466508702e+01,-6.900468098207151968e+01,2.370374305379239210e+00,-2.571781295879477236e-01
7.868893939518950731e+01,-6.898744728916250324e+01,1.411549595894576958e+00,3.274259597404799438e-02
7.874621232875611554e+01,-6.903271436358718915e+01,2.727750752137393597e+00,6.482676921634022982e-01
7.873402256839108304e+01,-6.900936961514817369e+01,1.004705803635704608e+00,-3.699888263734625315e-01
7.874906961815069906e+01,-6.903762796776190669e+01,1.573772534265510892e+00,-9.635534511773992117e-01
7.888511065837339231e+01,-6.902309226320683422e+01,2.377044473766902311e+00,2.695091636867943397e-01
7.883065953833414596e+01,-6.902751055712521122e+01,1.039147888037839529e+00,6.605082494876675092e-01
7.882460730062457799e+01,-6.904312763122314323e+01,2.813599261249622785e+00,1.198423087380525054e+00
7.880772206291968018e+01,-6.901457389136864151e+01,1.011553342870160410e+00,1.137218620346514886e+00
7.869679745697342810e+01,-6.906275927483868315e+01,1.774303036196679617e+00,3.376820264398764371e-01
7.868839137912785020e+01,-6.904217157714131758e+01,1.602494059953264216e+00,1.745143629835135823e-01
7.882645140590250321e+01,-6.901476899266761222e+01,1.277388422999889528e+00,1.337295780221293029e+00
7.868340574910780560e+01,-6.901114021897426198e+01,8.457072235873893673e-01,2.178653513558807542e-01
7.870855780550201075e+01,-6.902118004118194960e+01,5.662331261031176011e-01,-5.248436215721087317e-01
7.886176034212428476e+01,-6.904080566476959291e+01,2.006538010938609506e+00,9.297885418653287770e-01
7.875888255362796997e+01,-6.899822243391987797e+01,1.612051506981118321e+00,2.098802623652240573e-02
7.891743340459547085e+01,-6.899941564742260880e+01,1.725147749451635404e+00,-2.341391152672034348e-02
7.876687168307860532e+01,-6.904152531860887620e+01,2.584825720794130977e+00,-5.970841881520638772e-03
7.871654257441930724e+01,-6.903471244904281434e+01,2.030664121355258089e+00,1.442825182418873586e+00
7.875240579075357061e+01,-6.902138093475149105e+01,2.826596653809798632e+00,5.070266456546930200e-01
7.870695801566405692e+01,-6.901616432574599003e+01,2.574175165455906633e+00,5.113405209346397751e-01
7.880836057364911085e+01,-6.901608959140403954e+01,2.223084250897004122e+00,-3.554124146345664648e-01
7.873232643271228426e+01,-6.900366912040230716e+01,1.939414707782169067e+00,1.223271342916224969e+00
7.874518865658821198e+01,-6.904980918804416490e+01,1.840968557401365668e+00,8.201440125571674011e-02
7.874199159726393304e+01,-6.901698615299716266e+01,2.097073159438677781e+00,3.342097780039536836e-01
7.881000857809841875e+01,-6.901547061949428041e+01,2.210204926578810181e+00,6.708699937686695147e-01
7.868258815355429192e+01,-6.900057972499828907e+01,1.591821062960903754e+00,6.998810742661792927e-02
7.870949652117946016e+01,-6.903698291105447993e+01,1.844517311831089135e+00,4.564985718404119819e-01
7.878886513398246905e+01,-6.903082402953182850e+01,1.769764356414286421e+00,1.530159727646446921e+00
7.874435353362837020e+01,-6.905681938474019432e+01,2.896513817771246835e+00,-1.949607888615945139e-02
7.882620704696097391e+01,-6.898189292662563332e+01,2.972583436543660973e+00,7.069706702094480377e-02
7.884290748924610170e+01,-6.904533763252165102e+01,2.559665948013412962e+00,9.939550546072642989e-01
7.873279128272952221e+01,-6.905173450139598401e+01,1.075729576002204979e+00,6.510982987921809517e-01
7.868249593688561561e+01,-6.901739948727745855e+01,1.452773621550622174e+00,-2.225669181016875497e-01
7.877160053353388491e+01,-6.902777727877518998e+01,1.824603415424682629e+00,9.969826783551594129e-01
7.883278030987229101e+01,-6.902545439019338858e+01,1.756943564896224164e+00,3.245592257586676910e-01
7.875369601126185160e+01,-6.901802772804099106e+01,2.506995882074150472e+00,7.667166164146455021e-02
7.880427254820416749e+01,-6.904326243061672130e+01,1.938415742949611165e+00,1.711058326238459881e-01
7.875469585775238102e+01,-6.903777338367467564e+01,2.156582020222536755e+00,1.824809276970212890e-02
7.882117083086323817e+01,-6.902850318521583972e+01,2.539435807985016780e+00,2.442803686789323248e-01
7.878452195218514476e+01,-6.902157870741299917e+01,2.011353309885535179e+00,1.519586850672588474e+00
7.871771682614509302e+01,-6.903321518944443369e+01,2.343982378073378392e+00,-2.790285317698497636e-01
7.879965750435388827e+01,-6.902979345435662140e+01,1.846621894882509274e+00,-6.625754941664807607e-01
7.868639104221828973e+01,-6.902034391018315773e+01,8.382067262283265929e-01,3.707024621347959625e-01
7.882835408479262185e+01,-6.901746095385006186e+01,1.612271927941332450e+00,-1.224548481731729810e-02
7.869605429285235232e+01,-6.902674272272204803e+01,2.318533933900746469e+00,2.890622962257849426e-02
7.871952603121586378e+01,-6.902129043489310334e+01,1.137286747415178212e+00,1.423714570280781189e+00
7.873332004239119897e+01,-6.904600166695517771e+01,2.688520222177037677e+00,2.803567984981556460e-01
7.873286402798144934e+01,-6.904948205456578592e+01,2.569040635990782029e+00,1.499059888305614985e-01
7.879799004571330556e+01,-6.904211057474475410e+01,1.536941533110849800e+00,-4.944443415899075767e-01
7.875181276311954548e+01,-6.898635050180921269e+01,1.428268834794577558e+00,8.384035017043650617e-01
7.873074608790541618e+01,-6.900864164340997320e+01,3.267357068885197613e+00,-1.811551313108245020e-01
7.880974349680779767e+01,-6.898709964828573504e+01,1.645179574532739775e+00,5.400034149580495990e-01
7.893989759411780938e+01,-6.903322138766321814e+01,2.216509024056082744e+00,3.424167103447949279e-01
7.888610378608183282e+01,-6.903632544946945870e+01,1.382766738258807360e+00,7.463146093091439504e-01
7.883859951461221272e+01,-6.901786994827027399e+01,1.441500812992302372e+00,-1.055105071476442058e+00
7.888455190614578783e+01,-6.904735358434808745e+01,2.337807711377446918e+00,5.989541429344356072e-01
7.873432276217634751e+01,-6.899945919785859871e+01,2.722408125827844305e+00,-3.386498580335978170e-01
7.873413454336899520e+01,-6.903020235553441353e+01,1.530832905576950953e+00,4.071450937517194224e-01
7.877192193079277160e+01,-6.905165806067242329e+01,3.077773067590178435e+00,4.752067729654796402e-01
7.890417768837860990e+01,-6.904726785150961632e+01,2.164159163796722130e+00,1.988841377947242473e-02
7.879616016140657564e+01,-6.905282591322722396e+01,2.703448793941913397e+00,4.324756028660151630e-01
7.882788053210252599e+01,-6.906034649103969514e+01,1.039542069995101015e+00,3.612517066412240796e-01
7.879160698923357131e+01,-6.901115136785996640e+01,2.467813362409536637e+00,-9.697768744181500811e-01
7.876555714128481611e+01,-6.901017351475790917e+01,1.323072412462730441e+00,1.178465872866921504e+00
7.888598703592016648e+01,-6.899307712225073885e+01,1.454706090730805368e+00,-3.545546965013279817e-02
7.873089554653154210e+01,-6.898610130271543994e+01,1.409240012151101507e+00,-5.135532782643867367e-02
7.885645829992141387e+01,-6.901709557662313443e+01,9.237421035873673025e-01,-4.334476952501855607e-01
7.888554289280001797e+01,-6.906265508305936862e+01,2.222312312002101553e+00,8.717551498976173763e-01
